,chr,start,end,ATAC,CTCF,REST,EP300,Score_1
485,chr1,407600,407800,U,U,U,U,-14.466313565296838
486,chr1,407800,408000,U,U,U,U,-20.308684199358865
487,chr1,408000,408200,U,U,U,U,-15.34041210792018
488,chr1,408600,408800,U,U,U,U,-4.013728924584788
489,chr1,408800,409000,U,U,U,U,-10.887110816630704
490,chr1,409000,409200,U,U,U,U,-7.405694659425425
491,chr1,409200,409400,U,U,U,U,-12.578903937737623
492,chr1,409800,410000,U,U,U,U,-15.183242310357372
493,chr1,411000,411200,U,U,U,U,-19.971330306255435
494,chr1,411200,411400,U,U,U,U,-18.988314147687987
495,chr1,421400,421600,U,U,U,U,-10.963736639079904
496,chr1,421600,421800,U,U,U,U,-2.9548180314705794
497,chr1,422200,422400,U,U,U,U,-23.316962162969393
498,chr1,422400,422600,U,U,U,U,-18.91650850502034
499,chr1,422600,422800,U,U,U,U,-17.53551101975651
500,chr1,436000,436200,U,U,U,U,-13.215380532111086
501,chr1,439800,440000,U,U,U,U,9.373719934773417
502,chr1,440000,440200,U,U,U,U,3.090306690151293
503,chr1,440200,440400,U,U,U,U,-6.412055934033528
504,chr1,440400,440600,U,U,U,U,-6.552341489683977
505,chr1,440600,440800,U,U,U,U,-1.7729628536005073
506,chr1,447400,447600,U,U,U,U,-5.701800957330309
507,chr1,447800,448000,U,U,U,U,-11.131858222075026
508,chr1,450600,450800,U,U,U,U,-19.884962676560868
509,chr1,450800,451000,U,U,U,U,-5.315894299327192
510,chr1,451000,451200,U,U,U,U,-3.7832395327139774
511,chr1,451200,451400,U,U,U,U,2.1361406914988295
512,chr1,451400,451600,U,U,U,U,-2.8202988983944177
513,chr1,451600,451800,U,U,U,U,-12.438431535479696
514,chr1,451800,452000,U,U,U,U,-20.082210637232606
515,chr1,452000,452200,U,U,U,U,-10.805847537586214
516,chr1,452200,452400,U,U,U,U,-9.423641678087145
517,chr1,452400,452600,U,U,U,U,-13.453765875854556
518,chr1,452600,452800,U,U,U,U,-18.31880535395604
519,chr1,452800,453000,U,U,U,U,-16.736523419492816
520,chr1,453000,453200,U,U,U,U,-11.596263636396802
521,chr1,453200,453400,U,U,U,U,-3.413695665558238
522,chr1,453800,454000,U,U,U,U,-20.10989687639279
523,chr1,454000,454200,U,U,U,U,-22.661150821925663
524,chr1,454200,454400,U,U,U,U,-14.954373567590036
525,chr1,454400,454600,U,U,U,U,-19.975530851624836
526,chr1,454600,454800,U,U,U,U,-16.424083895608145
527,chr1,456400,456600,U,U,U,U,-8.019425578151196
528,chr1,456600,456800,U,U,U,U,-9.343837909535555
529,chr1,456800,457000,U,U,U,U,-14.82290471931342
530,chr1,457200,457400,U,U,U,U,-18.190217500605627
531,chr1,457400,457600,U,U,U,U,-13.841480896582036
532,chr1,457600,457800,U,U,U,U,-6.12734893535121
533,chr1,457800,458000,U,U,U,U,-16.712782652460884
534,chr1,458600,458800,U,U,U,U,4.56544028112631
535,chr1,458800,459000,U,U,U,U,2.422858669622218
536,chr1,459000,459200,U,U,U,U,-7.831747286301083
537,chr1,459200,459400,U,U,U,U,-1.778031029369021
538,chr1,459400,459600,U,U,U,U,-23.297464267425305
539,chr1,460000,460200,U,U,U,U,-10.433744188312533
540,chr1,460200,460400,U,U,U,U,-7.6017275244163685
541,chr1,460400,460600,U,U,U,U,-10.098089993402937
542,chr1,460600,460800,U,U,U,U,-26.39230231657477
543,chr1,461800,462000,U,U,U,U,-18.104261010738774
544,chr1,467600,467800,U,U,U,U,-22.06647942936043
545,chr1,468600,468800,U,U,U,U,-12.344045301032525
546,chr1,468800,469000,U,U,U,U,-20.018679525280227
547,chr1,469000,469200,U,U,U,U,-12.326421602237673
548,chr1,469200,469400,U,U,U,U,-20.375584117124774
549,chr1,469400,469600,U,U,U,U,-12.460540120978635
550,chr1,470600,470800,U,U,U,U,-12.98665098720022
551,chr1,470800,471000,U,U,U,U,-6.719726800515036
552,chr1,475200,475400,U,U,U,U,-27.707657877015752
553,chr1,476000,476200,U,U,U,U,-15.310129870436601
554,chr1,476200,476400,U,U,U,U,-13.593821965454724
555,chr1,476400,476600,U,U,U,U,-16.23495927362033
556,chr1,476600,476800,U,U,U,U,-11.627357402112198
557,chr1,477800,478000,U,U,U,U,-2.793133408066202
558,chr1,478000,478200,U,U,U,U,-16.7951177712002
559,chr1,478200,478400,U,U,U,U,-16.822035809209297
560,chr1,478400,478600,U,U,U,U,-17.42006413605368
561,chr1,478600,478800,U,U,U,U,-13.096286335609483
562,chr1,478800,479000,U,U,U,U,-10.83596342303129
563,chr1,479400,479600,U,U,U,U,-17.3121197770287
564,chr1,481000,481200,U,U,U,U,-17.811566509353092
565,chr1,481200,481400,U,U,U,U,-14.002785354170541
566,chr1,481400,481600,U,U,U,U,-23.78658537546689
567,chr1,481600,481800,U,U,U,U,-22.161023661771765
568,chr1,483000,483200,U,U,U,U,-20.73197748249705
569,chr1,483200,483400,U,U,U,U,-19.22642947098522
570,chr1,484200,484400,U,U,U,U,-19.45956958341428
571,chr1,487000,487200,U,U,U,U,19.915143731011707
572,chr1,487200,487400,U,U,U,U,16.212878280916208
573,chr1,487400,487600,U,U,U,U,6.768271809237479
574,chr1,487600,487800,U,U,U,U,17.03135555964302
575,chr1,487800,488000,U,U,U,U,10.741680005996022
576,chr1,488000,488200,U,U,U,U,12.583369214426053
577,chr1,488200,488400,U,U,U,U,12.808477046105727
578,chr1,488400,488600,U,U,U,U,11.023394025072397
579,chr1,488600,488800,U,U,U,U,15.101460910592486
580,chr1,488800,489000,U,U,U,U,13.74703490979885
581,chr1,489000,489200,U,U,U,U,14.420837118274424
582,chr1,489200,489400,U,U,U,U,15.08303556954151
583,chr1,489400,489600,U,U,U,U,17.225022672753845
584,chr1,490400,490600,U,U,U,U,9.886422310210415
585,chr1,490600,490800,U,U,U,U,5.316942482327681
586,chr1,490800,491000,U,U,U,U,-13.545133017619019
587,chr1,491000,491200,U,U,U,U,24.19236835463558
588,chr1,491200,491400,U,U,U,U,21.12626817358065
589,chr1,491400,491600,U,U,U,U,25.21709297303766
590,chr1,491600,491800,U,U,U,U,20.162645606062913
591,chr1,491800,492000,U,U,U,U,15.272061412794445
592,chr1,492800,493000,U,U,U,U,23.08885158487296
593,chr1,493000,493200,U,U,U,U,19.859848778378222
594,chr1,493600,493800,U,U,U,U,7.294614609907105
595,chr1,493800,494000,U,U,U,U,9.92975331595571
596,chr1,494000,494200,U,U,U,U,8.74866563907981
597,chr1,494200,494400,U,U,U,U,7.940019960181754
598,chr1,496400,496600,U,U,U,U,-13.469247748062669
599,chr1,497400,497600,U,U,U,U,-6.8009754472808
600,chr1,497600,497800,U,U,U,U,-15.63908367351723
601,chr1,498800,499000,U,U,U,U,1.9813914255867828
602,chr1,504000,504200,U,U,U,U,-5.968656401516597
603,chr1,515200,515400,U,U,U,U,-21.366628333712452
604,chr1,517000,517200,U,U,U,U,-6.9038359796421
605,chr1,518200,518400,U,U,U,U,-7.6651553803687555
606,chr1,518400,518600,U,U,U,U,-9.339947806475887
607,chr1,518600,518800,U,U,U,U,-1.8749900795125254
608,chr1,518800,519000,U,U,U,U,-13.860221040427813
609,chr1,519000,519200,U,U,U,U,-6.450533848722881
610,chr1,519200,519400,U,U,U,U,-5.026984887724
611,chr1,519400,519600,U,U,U,U,-5.335886740078212
612,chr1,519600,519800,U,U,U,U,-4.7470782386651384
613,chr1,521400,521600,U,U,U,U,-1.3965171249981945
614,chr1,521600,521800,U,U,U,U,-4.877302116084324
615,chr1,521800,522000,U,U,U,U,-4.005966956064155
616,chr1,522000,522200,U,U,U,U,-3.3422115477114436
617,chr1,522200,522400,U,U,U,U,-11.308508941309727
618,chr1,523400,523600,U,U,U,U,-20.223037110344073
619,chr1,524000,524200,U,U,U,U,-17.20385201780388
620,chr1,524200,524400,U,U,U,U,-18.691664826684462
621,chr1,524400,524600,U,U,U,U,-17.472441747404538
622,chr1,525200,525400,U,U,U,U,-21.92575455165388
623,chr1,525400,525600,U,U,U,U,-19.59349627800303
624,chr1,526400,526600,U,U,U,U,-10.147553933873914
625,chr1,526600,526800,U,U,U,U,-5.119399021380257
626,chr1,526800,527000,U,U,U,U,-14.556671968720346
627,chr1,528800,529000,U,U,U,U,1.2380726679080425
628,chr1,529000,529200,U,U,U,U,13.595669481669875
629,chr1,529200,529400,U,U,U,U,11.191298172998385
630,chr1,530000,530200,U,U,U,U,11.760365736833029
631,chr1,530200,530400,U,U,U,U,-0.0571627340221231
632,chr1,530400,530600,U,U,U,U,8.379166925370695
633,chr1,530800,531000,U,U,U,U,8.1149815445597
634,chr1,531600,531800,U,U,U,U,-7.45251220697042
635,chr1,531800,532000,U,U,U,U,-21.69628528144147
636,chr1,532000,532200,U,U,U,U,-16.371627436757674
637,chr1,532200,532400,U,U,U,U,-3.950537203689045
638,chr1,532400,532600,U,U,U,U,-8.226447693821143
639,chr1,532600,532800,U,U,U,U,-12.439566625788515
640,chr1,535200,535400,U,U,U,U,-1.9669339235545535
641,chr1,535400,535600,U,U,U,U,-0.7868625948115362
642,chr1,535600,535800,U,U,U,U,-9.992610125378626
643,chr1,586000,586200,U,U,U,U,6.352572428538497
644,chr1,587800,588000,U,U,U,U,13.28529850125459
645,chr1,588200,588400,U,U,U,U,7.213776802299726
646,chr1,592200,592400,U,U,U,U,5.544077594232624
647,chr1,592400,592600,U,U,U,U,7.707314565581087
648,chr1,592600,592800,U,U,U,U,10.601437427526715
649,chr1,592800,593000,U,U,U,U,-4.643643081585819
650,chr1,593600,593800,U,U,U,U,13.466715934356934
651,chr1,594200,594400,U,U,U,U,9.582188376146167
652,chr1,595800,596000,U,U,U,U,17.767617175367644
653,chr1,601800,602000,U,U,U,U,14.878582698220331
654,chr1,602000,602200,U,U,U,U,19.005629899188865
655,chr1,602400,602600,U,U,U,U,-0.42466508514100976
656,chr1,602600,602800,U,U,U,U,1.538975967896482
657,chr1,603800,604000,U,U,U,U,4.018556936280834
658,chr1,605800,606000,U,U,U,U,13.866401199311603
659,chr1,606000,606200,U,U,U,U,4.639442150376036
660,chr1,606200,606400,U,U,U,U,8.162290932874015
661,chr1,606800,607000,U,U,U,U,14.023622212762717
662,chr1,607000,607200,U,U,U,U,3.637047014314383
663,chr1,607400,607600,U,U,U,U,8.068121563319378
664,chr1,608000,608200,U,U,U,U,3.686468922374238
665,chr1,608200,608400,U,U,U,U,10.026610070910136
666,chr1,608400,608600,U,U,U,U,3.044634197496836
667,chr1,608600,608800,U,U,U,U,12.6201766374641
668,chr1,608800,609000,U,U,U,U,11.198858461506415
669,chr1,609000,609200,U,U,U,U,9.709389652135027
670,chr1,610800,611000,U,U,U,U,27.038350287032593
671,chr1,611000,611200,U,U,U,U,24.342402823395588
672,chr1,613600,613800,U,U,U,U,-11.574231381818741
673,chr1,613800,614000,U,U,U,U,-12.549838852682292
674,chr1,614000,614200,U,U,U,U,-1.5001948302366719
675,chr1,614200,614400,U,U,U,U,-1.468652569764156
676,chr1,614400,614600,U,U,U,U,-3.149831839509546
677,chr1,615200,615400,U,U,U,U,6.816488208486703
678,chr1,615400,615600,U,U,U,U,3.956098325067366
679,chr1,615600,615800,U,U,U,U,-0.6654806566830357
680,chr1,617400,617600,U,U,U,U,-2.8322401368212047
681,chr1,619400,619600,U,U,U,U,2.448193333158593
682,chr1,619600,619800,U,U,U,U,4.78646938096927
683,chr1,621400,621600,U,U,U,U,3.1476613799578512
684,chr1,621600,621800,U,U,U,U,-0.9026364189025227
685,chr1,621800,622000,U,U,U,U,4.631560642952224
686,chr1,622000,622200,U,U,U,U,2.5020281269940887
687,chr1,622200,622400,U,U,U,U,-8.677606073546151
688,chr1,623200,623400,U,U,U,U,2.6290831478732493
689,chr1,623400,623600,U,U,U,U,-6.554024594282536
690,chr1,623800,624000,U,U,U,U,1.5296475581743534
691,chr1,624000,624200,U,U,U,U,1.0756434793743863
692,chr1,624800,625000,U,U,U,U,-10.453710743766129
693,chr1,626200,626400,U,U,U,U,1.396951411693104
694,chr1,627200,627400,U,U,U,U,-3.317581265107846
695,chr1,627600,627800,U,U,U,U,0.8509499040391574
696,chr1,628000,628200,U,U,U,U,-5.935383152665195
697,chr1,628400,628600,U,U,U,U,-11.79180338505314
698,chr1,628600,628800,U,U,U,U,-5.681764264050161
699,chr1,636800,637000,U,U,U,U,7.181836275699121
700,chr1,637000,637200,U,U,U,U,-4.580303271127666
701,chr1,638400,638600,U,U,U,U,6.016153454118378
702,chr1,639000,639200,U,U,U,U,-13.908235936346866
703,chr1,639600,639800,U,U,U,U,-6.657679736881516
704,chr1,641400,641600,U,U,U,U,-3.6608320331814137
705,chr1,642000,642200,U,U,U,U,-0.2964109408458656
706,chr1,642200,642400,U,U,U,U,0.6295959525983943
707,chr1,642400,642600,U,U,U,U,-2.29267762489774
708,chr1,642600,642800,U,U,U,U,-6.4478438275466265
709,chr1,642800,643000,U,U,U,U,3.0409451198137005
710,chr1,643000,643200,U,U,U,U,-10.817811069524707
711,chr1,643400,643600,U,U,U,U,-13.376463892461581
712,chr1,643600,643800,U,U,U,U,-21.872177947595965
713,chr1,644400,644600,U,U,U,U,-2.8097595837692384
714,chr1,644600,644800,U,U,U,U,-9.972265479589673
715,chr1,644800,645000,U,U,U,U,-10.252165440256345
716,chr1,646600,646800,U,U,U,U,-4.97411308269848
717,chr1,646800,647000,U,U,U,U,-19.516758887797856
718,chr1,647000,647200,U,U,U,U,-20.107803915352594
719,chr1,648400,648600,U,U,U,U,-1.4702294053427751
720,chr1,648600,648800,U,U,U,U,-8.844783228702074
721,chr1,657200,657400,U,U,U,U,-10.404938720778107
722,chr1,657400,657600,U,U,U,U,-2.9203101537239977
723,chr1,657800,658000,U,U,U,U,-14.844019164345704
724,chr1,658000,658200,U,U,U,U,-22.971895977852693
725,chr1,658200,658400,U,U,U,U,-20.73862509445498
726,chr1,658400,658600,U,U,U,U,-17.778663551857356
727,chr1,671000,671200,U,U,U,U,-16.04645236947015
728,chr1,674800,675000,U,U,U,U,9.033189982701645
729,chr1,675000,675200,U,U,U,U,-1.1087527118887313
730,chr1,675200,675400,U,U,U,U,-5.406140741299747
731,chr1,675400,675600,U,U,U,U,-4.024645557706951
732,chr1,675600,675800,U,U,U,U,-2.797903171357118
733,chr1,682400,682600,U,U,U,U,-3.1534971507848706
734,chr1,682800,683000,U,U,U,U,-10.04562369570685
735,chr1,684600,684800,U,U,U,U,-8.519533664179196
736,chr1,685600,685800,U,U,U,U,-18.3678143977173
737,chr1,685800,686000,U,U,U,U,-4.1283040831180715
738,chr1,686000,686200,U,U,U,U,-2.486590242411239
739,chr1,686200,686400,U,U,U,U,2.2405171989266854
740,chr1,686400,686600,U,U,U,U,-3.0347271268590266
741,chr1,686600,686800,U,U,U,U,-14.883461786403403
742,chr1,686800,687000,U,U,U,U,-19.99821821409656
743,chr1,687000,687200,U,U,U,U,-9.782110763968598
744,chr1,687200,687400,U,U,U,U,-8.966261486493375
745,chr1,687400,687600,U,U,U,U,-10.99855725736538
746,chr1,687600,687800,U,U,U,U,-21.312505557666817
747,chr1,687800,688000,U,U,U,U,-16.751327337644195
748,chr1,688000,688200,U,U,U,U,-9.862896172043222
749,chr1,688200,688400,U,U,U,U,-2.6273196934873493
750,chr1,688800,689000,U,U,U,U,-19.23419643342509
751,chr1,689000,689200,U,U,U,U,-23.270040417705633
752,chr1,689200,689400,U,U,U,U,-13.35594204702054
753,chr1,689400,689600,U,U,U,U,-20.323426285346024
754,chr1,689600,689800,U,U,U,U,-13.421264521857672
755,chr1,690200,690400,U,U,U,U,-11.382743765122482
756,chr1,691400,691600,U,U,U,U,-8.04126451732022
757,chr1,691600,691800,U,U,U,U,-10.201958618297628
758,chr1,691800,692000,U,U,U,U,-12.663866001064529
759,chr1,692200,692400,U,U,U,U,-18.540970520723185
760,chr1,692400,692600,U,U,U,U,-14.254607632011231
761,chr1,692600,692800,U,U,U,U,-5.990177685704442
762,chr1,692800,693000,U,U,U,U,-19.49605774847586
763,chr1,693600,693800,U,U,U,U,4.046068676337384
764,chr1,693800,694000,U,U,U,U,2.280604438573685
765,chr1,694000,694200,U,U,U,U,-7.169819068808408
766,chr1,694200,694400,U,U,U,U,-2.535949591494358
767,chr1,694400,694600,U,U,U,U,-25.047886355019337
768,chr1,695000,695200,U,U,U,U,-10.850906564726099
769,chr1,695200,695400,U,U,U,U,-9.034765635701143
770,chr1,695400,695600,U,U,U,U,-9.182375658620655
771,chr1,695600,695800,U,U,U,U,-28.197489022592073
772,chr1,696800,697000,U,U,U,U,-24.301232411024365
773,chr1,698000,698200,U,U,U,U,-17.544389547119646
774,chr1,702600,702800,U,U,U,U,-22.891680618502438
775,chr1,704000,704200,U,U,U,U,-13.717333606899928
776,chr1,705600,705800,U,U,U,U,-12.452409792230911
777,chr1,705800,706000,U,U,U,U,-5.982559382829493
778,chr1,710200,710400,U,U,U,U,-30.15505853981496
779,chr1,711000,711200,U,U,U,U,-14.28070896919723
780,chr1,711200,711400,U,U,U,U,-13.858090024800202
781,chr1,711400,711600,U,U,U,U,-14.915301934238126
782,chr1,711600,711800,U,U,U,U,-11.620240016082263
783,chr1,712800,713000,U,U,U,U,-1.962466283984648
784,chr1,713000,713200,U,U,U,U,-18.994487518905604
785,chr1,713200,713400,U,U,U,U,-14.08628623097029
786,chr1,713400,713600,U,U,U,U,-16.681457989142885
787,chr1,713600,713800,U,U,U,U,-13.263104429292236
788,chr1,716000,716200,U,U,U,U,-16.56115412465932
789,chr1,716200,716400,U,U,U,U,-13.389739693995988
790,chr1,716400,716600,U,U,U,U,-25.679423379979294
791,chr1,716600,716800,U,U,U,U,-21.3812417829414
792,chr1,718000,718200,U,U,U,U,-22.843081936128076
793,chr1,718200,718400,U,U,U,U,-18.696907264882217
794,chr1,719200,719400,U,U,U,U,-19.0888131563799
795,chr1,720000,720200,U,U,U,U,-5.592860216966748
796,chr1,722000,722200,U,U,U,U,19.355740008980934
797,chr1,722200,722400,U,U,U,U,16.054061253121358
798,chr1,722400,722600,U,U,U,U,6.8497858774834235
799,chr1,722600,722800,U,U,U,U,16.208250004760366
800,chr1,722800,723000,U,U,U,U,10.57228727570433
801,chr1,723000,723200,U,U,U,U,11.311980227095864
802,chr1,723200,723400,U,U,U,U,13.408736059984822
803,chr1,723400,723600,U,U,U,U,10.46904316081316
804,chr1,723600,723800,U,U,U,U,14.01614027943268
805,chr1,723800,724000,U,U,U,U,12.535583253617563
806,chr1,724000,724200,U,U,U,U,13.692826836251148
807,chr1,724200,724400,U,U,U,U,15.166378055042191
808,chr1,724400,724600,U,U,U,U,17.294854210148866
809,chr1,725400,725600,U,U,U,U,9.439488175137207
810,chr1,725600,725800,U,U,U,U,4.682591581322372
811,chr1,725800,726000,U,U,U,U,-13.303244318388062
812,chr1,726000,726200,U,U,U,U,24.18105778101987
813,chr1,726200,726400,U,U,U,U,21.40971199898886
814,chr1,726400,726600,U,U,U,U,24.22469561976003
815,chr1,726600,726800,U,U,U,U,20.15232931929361
816,chr1,726800,727000,U,U,U,U,17.003227275611778
817,chr1,727600,727800,U,U,U,U,19.28143783423064
818,chr1,727800,728000,U,U,U,U,17.0846346884273
819,chr1,728000,728200,U,U,U,U,22.63396208140871
820,chr1,728400,728600,U,U,U,U,9.815077142452068
821,chr1,728600,728800,U,U,U,U,10.672490604087812
822,chr1,728800,729000,U,U,U,U,8.24437547316791
823,chr1,729000,729200,U,U,U,U,10.494529545678304
824,chr1,729200,729400,U,U,U,U,6.939048314785001
825,chr1,729600,729800,U,U,U,U,8.043291356912986
826,chr1,732400,732600,U,U,U,U,-7.523999653396436
827,chr1,732600,732800,U,U,U,U,-16.3433035080632
828,chr1,733000,733200,U,U,U,U,8.486513555769017
829,chr1,735800,736000,U,U,U,U,-7.166886206438708
830,chr1,736000,736200,U,U,U,U,-18.256172719497826
831,chr1,736400,736600,U,U,U,U,9.200296860452331
832,chr1,739200,739400,U,U,U,U,-8.319593725112881
833,chr1,739400,739600,U,U,U,U,-14.843861266347826
834,chr1,739800,740000,U,U,U,U,6.902022979268794
835,chr1,756000,756200,U,U,U,U,-9.76221120008003
836,chr1,759600,759800,U,U,U,U,-7.039736500241493
837,chr1,760200,760400,U,U,U,U,-8.962874211918454
838,chr1,760400,760600,U,U,U,U,-3.1097352275292565
839,chr1,760600,760800,U,U,U,U,-11.722151752901036
840,chr1,760800,761000,U,U,U,U,-9.640072550369984
841,chr1,761000,761200,U,U,U,U,-4.9462422135027015
842,chr1,761200,761400,U,U,U,U,-6.098410868157328
843,chr1,761400,761600,U,U,U,U,-3.4986091506218338
844,chr1,763200,763400,U,U,U,U,-4.562009369432223
845,chr1,763400,763600,U,U,U,U,-6.254950577197811
846,chr1,763600,763800,U,U,U,U,0.04356354526912132
847,chr1,763800,764000,U,U,U,U,-4.324511808412365
848,chr1,764000,764200,U,U,U,U,-9.581774901650565
849,chr1,765200,765400,U,U,U,U,-16.158681086622323
850,chr1,765800,766000,U,U,U,U,-16.055812100958935
851,chr1,766000,766200,U,U,U,U,-19.013776152023897
852,chr1,766200,766400,U,U,U,U,-15.46448666715161
853,chr1,767000,767200,U,U,U,U,-18.339877686708725
854,chr1,767200,767400,U,U,U,U,-22.746640079072776
855,chr1,768400,768600,U,U,U,U,-1.9149945078215225
856,chr1,768600,768800,U,U,U,U,-13.486322998441238
857,chr1,770600,770800,U,U,U,U,0.6339800462391423
858,chr1,770800,771000,U,U,U,U,13.085385066608675
859,chr1,771000,771200,U,U,U,U,11.615134005031592
860,chr1,771800,772000,U,U,U,U,12.524554115321614
861,chr1,772000,772200,U,U,U,U,-1.4099325065921584
862,chr1,772200,772400,U,U,U,U,9.993635514374628
863,chr1,772600,772800,U,U,U,U,6.933282218261364
864,chr1,773400,773600,U,U,U,U,-1.4537099606007344
865,chr1,773600,773800,U,U,U,U,-24.162300400199868
866,chr1,773800,774000,U,U,U,U,-15.413469656866216
867,chr1,774000,774200,U,U,U,U,-6.160701122969365
868,chr1,774200,774400,U,U,U,U,-6.043663968480169
869,chr1,774400,774600,U,U,U,U,-12.76031556694402
870,chr1,777000,777200,U,U,U,U,-2.6095802592645114
871,chr1,778600,778800,B,B,B,B,25.17793422821654
872,chr1,778800,779000,B,B,B,B,33.026011846276006
873,chr1,779000,779200,B,U,B,U,30.635713725723626
874,chr1,781000,781200,U,U,U,U,-21.377450142426923
875,chr1,781200,781400,U,U,U,U,-12.773688946207567
876,chr1,781600,781800,U,U,U,U,-22.26629509986481
877,chr1,781800,782000,U,U,U,U,-17.150674645893165
878,chr1,782000,782200,U,U,U,U,-15.934023277424112
879,chr1,783200,783400,U,U,U,U,-11.039685118557934
880,chr1,783400,783600,U,U,U,U,-22.197044321592564
881,chr1,792000,792200,U,U,U,U,-17.443976526922544
882,chr1,794200,794400,U,U,U,U,6.870444878184256
883,chr1,796200,796400,U,U,U,U,-7.929662713972769
884,chr1,797600,797800,U,U,U,U,-4.557277503919406
885,chr1,797800,798000,U,U,U,U,1.0171795439366351
886,chr1,798000,798200,U,U,U,U,-16.19043909248706
887,chr1,798200,798400,U,U,U,U,-6.8180285121038136
888,chr1,798400,798600,U,U,U,U,-9.40394628485135
889,chr1,801000,801200,U,U,U,U,-3.222012355122335
890,chr1,801800,802000,U,U,U,U,-6.805806906695939
891,chr1,802000,802200,U,U,U,U,-13.190648406210125
892,chr1,802200,802400,U,U,U,U,3.691939699180674
893,chr1,802800,803000,U,U,U,U,-1.5186573137124673
894,chr1,803600,803800,U,U,U,U,-17.326909085436508
895,chr1,803800,804000,U,U,U,U,-1.0730161328777412
896,chr1,804000,804200,U,U,U,U,7.514469400426992
897,chr1,804600,804800,B,U,U,U,-7.875191419473004
898,chr1,804800,805000,B,U,U,U,0.19289258310014895
899,chr1,805000,805200,B,U,U,U,-17.778380042155845
900,chr1,805200,805400,U,U,U,U,-15.60628593752236
901,chr1,805400,805600,U,U,U,U,0.4221827130413285
902,chr1,805600,805800,U,U,U,U,-9.836434594911548
903,chr1,805800,806000,U,U,U,U,-10.924031106864483
904,chr1,806000,806200,U,U,U,U,-17.30929968077157
905,chr1,806200,806400,U,U,U,U,-9.107895479932075
906,chr1,806400,806600,U,U,U,U,8.538890665986356
